case_id,customer_id,customer_segment,communication_opt_in,failure_category,recovery_amount,final_action,decision_reason,guardrail_status,recovery_probability,expected_recovery,action_cost,erv
CASE_000974,CUST_00361,new,1,temporary_bank_failure,15095.14,retry,Action passed all guardrails.,passed,0.7846702714777255,11844.707601794273,2.0,11842.707601794273
CASE_000975,CUST_00363,new,1,temporary_bank_failure,7462.05,escalate,Case routed to manual review.,passed,0.7327943501037365,5468.148080191587,25.0,5443.148080191587
CASE_000976,CUST_00364,high_value,1,expired_instrument,57341.64,reminder,High-value case permitted for controlled recovery.,passed,0.5502822534553699,31554.086876026573,5.0,31549.086876026573
CASE_000977,CUST_00365,regular,1,unknown_failure,45215.52,escalate,Case routed to manual review.,passed,0.494852992918367,22375.03539836028,25.0,22350.03539836028
CASE_000978,CUST_00366,regular,0,insufficient_funds,70798.73,escalate,Case routed to manual review.,passed,0.5159562365525462,36529.04628349985,25.0,36504.04628349985
CASE_000979,CUST_00366,regular,0,timeout,34905.8,retry,Action passed all guardrails.,passed,0.6726064257957305,23477.865377540613,2.0,23475.865377540613
CASE_000980,CUST_00366,regular,0,unknown_failure,23818.41,escalate,Case routed to manual review.,passed,0.5172153356264902,12319.246922239352,25.0,12294.246922239352
CASE_000981,CUST_00367,regular,1,unknown_failure,28491.49,reminder,Action passed all guardrails.,passed,0.5007113193675389,14266.01154864704,5.0,14261.01154864704
CASE_000982,CUST_00368,new,1,insufficient_funds,7085.33,reminder,Action passed all guardrails.,passed,0.5601898577775956,3969.130005007331,5.0,3964.130005007331
CASE_000983,CUST_00368,new,1,unknown_failure,3683.6,reminder,Action passed all guardrails.,passed,0.4003693736616651,1474.8006248201098,5.0,1469.8006248201098
CASE_000984,CUST_00368,new,1,unknown_failure,8016.63,reminder,Action passed all guardrails.,passed,0.4812747971184762,3858.2019768238906,5.0,3853.2019768238906
CASE_000985,CUST_00368,new,1,timeout,14955.77,retry,Action passed all guardrails.,passed,0.5801427341954647,8676.481299798505,2.0,8674.481299798505
CASE_000986,CUST_00369,regular,1,temporary_bank_failure,70387.52,retry,High-value case permitted for controlled recovery.,passed,0.7421613635591984,52238.89782075035,2.0,52236.89782075035
CASE_000987,CUST_00370,new,1,unknown_failure,7286.1,reminder,Action passed all guardrails.,passed,0.4699635795083485,3424.2016366557787,5.0,3419.2016366557787
CASE_000988,CUST_00370,new,1,insufficient_funds,6270.38,reminder,Action passed all guardrails.,passed,0.5905865208287443,3703.201908474142,5.0,3698.201908474142
CASE_000989,CUST_00371,regular,0,risk_decline,41969.74,escalate,Case routed to manual review.,passed,0.2213155741375766,9288.557104504816,25.0,9263.557104504816
CASE_000990,CUST_00372,regular,1,expired_instrument,7727.93,reminder,Action passed all guardrails.,passed,0.5449956997145633,4211.688617695166,5.0,4206.688617695166
CASE_000991,CUST_00374,regular,1,temporary_bank_failure,12628.35,retry,Action passed all guardrails.,passed,0.8527073673109555,10768.287081981303,2.0,10766.287081981303
CASE_000992,CUST_00374,regular,1,temporary_bank_failure,20625.64,retry,Action passed all guardrails.,passed,0.85011275426762,17534.119628932393,2.0,17532.119628932393
CASE_000993,CUST_00376,regular,0,insufficient_funds,59059.09,escalate,Case routed to manual review.,passed,0.5154744400315546,30443.451346523187,25.0,30418.451346523187
CASE_000994,CUST_00376,regular,0,unknown_failure,9978.9,escalate,Case routed to manual review.,passed,0.4985721844863985,4975.201971771323,25.0,4950.201971771323
CASE_000995,CUST_00376,regular,0,unknown_failure,43361.55,escalate,Case routed to manual review.,passed,0.5098070133456701,22106.022299538945,25.0,22081.022299538945
CASE_000996,CUST_00376,regular,0,unknown_failure,26892.54,escalate,Case routed to manual review.,passed,0.5211850125681798,14015.98879789028,25.0,13990.98879789028
CASE_000997,CUST_00379,regular,1,temporary_bank_failure,10237.37,retry,Action passed all guardrails.,passed,0.753494970555374,7713.806806714469,2.0,7711.806806714469
CASE_000998,CUST_00380,regular,1,authentication_failed,63328.5,reminder,High-value case permitted for controlled recovery.,passed,0.5429838448634666,34386.35241943604,5.0,34381.35241943604
CASE_000999,CUST_00382,regular,1,unknown_failure,42204.76,reminder,Action passed all guardrails.,passed,0.5537065456894543,23369.051871252454,5.0,23364.051871252454
CASE_001000,CUST_00383,new,0,insufficient_funds,2866.46,escalate,Case routed to manual review.,passed,0.4428331431344582,1269.3634914691993,25.0,1244.3634914691993
CASE_001001,CUST_00383,new,0,timeout,17797.75,retry,Action passed all guardrails.,passed,0.703070818399528,12513.0786581702,2.0,12511.0786581702
CASE_001002,CUST_00383,new,0,unknown_failure,10401.89,escalate,Case routed to manual review.,passed,0.445294004087001,4631.899248172535,25.0,4606.899248172535
CASE_001003,CUST_00384,regular,1,unknown_failure,13210.82,reminder,Action passed all guardrails.,passed,0.5558050955846457,7342.641072851549,5.0,7337.641072851549
CASE_001004,CUST_00384,regular,1,insufficient_funds,40643.14,reminder,Action passed all guardrails.,passed,0.6037043163909451,24536.43904968148,5.0,24531.43904968148
CASE_001005,CUST_00384,regular,1,unknown_failure,16433.76,reminder,Action passed all guardrails.,passed,0.542835492484054,8920.828202964747,5.0,8915.828202964747
CASE_001006,CUST_00385,new,1,unknown_failure,4097.05,reminder,Action passed all guardrails.,passed,0.4579499446603351,1876.243820770626,5.0,1871.243820770626
CASE_001007,CUST_00386,regular,1,unknown_failure,8918.55,reminder,Action passed all guardrails.,passed,0.5562640739147323,4961.068956412236,5.0,4956.068956412236
CASE_001008,CUST_00387,regular,1,timeout,14464.23,escalate,Case routed to manual review.,passed,0.6753147530037827,9767.907909839903,25.0,9742.907909839903
CASE_001009,CUST_00387,regular,1,risk_decline,39613.62,reminder,Action passed all guardrails.,passed,0.2350281939631718,9310.317564943382,5.0,9305.317564943382
CASE_001010,CUST_00389,regular,1,insufficient_funds,2859.96,reminder,Action passed all guardrails.,passed,0.5197936597390082,1486.5890751071738,5.0,1481.5890751071738
CASE_001011,CUST_00389,regular,1,unknown_failure,34075.23,reminder,Action passed all guardrails.,passed,0.5334914135779262,18178.84262069296,5.0,18173.84262069296
CASE_001012,CUST_00390,high_value,1,timeout,59215.72,escalate,Case routed to manual review.,passed,0.6415123722132198,37987.6170095138,25.0,37962.6170095138
CASE_001013,CUST_00392,regular,1,unknown_failure,30530.66,reminder,Action passed all guardrails.,passed,0.4901741494701565,14965.340298262528,5.0,14960.340298262528
CASE_001014,CUST_00392,regular,1,unknown_failure,14186.38,reminder,Action passed all guardrails.,passed,0.5440514613436002,7718.120770175622,5.0,7713.120770175622
CASE_001015,CUST_00395,regular,1,blocked_instrument,42546.28,reminder,Action passed all guardrails.,passed,0.4782591004281356,20348.14559936357,5.0,20343.14559936357
CASE_001016,CUST_00395,regular,1,insufficient_funds,14551.2,reminder,Action passed all guardrails.,passed,0.5701646117356337,8296.579298287554,5.0,8291.579298287554
CASE_001017,CUST_00396,regular,1,insufficient_funds,34249.51,reminder,Action passed all guardrails.,passed,0.6121721599845237,20966.596515111545,5.0,20961.596515111545
CASE_001018,CUST_00396,regular,1,unknown_failure,37112.87,reminder,Action passed all guardrails.,passed,0.5219039560676043,19369.35367402271,5.0,19364.35367402271
CASE_001019,CUST_00396,regular,1,unknown_failure,29480.71,reminder,Action passed all guardrails.,passed,0.5508585452780224,16239.701024363249,5.0,16234.701024363249
CASE_001020,CUST_00397,regular,0,unknown_failure,15137.56,escalate,Case routed to manual review.,passed,0.4667303269183926,7065.158327546784,25.0,7040.158327546784
CASE_001021,CUST_00397,regular,0,unknown_failure,3436.25,retry,Action passed all guardrails.,passed,0.3560993341203824,1223.6463368711643,2.0,1221.6463368711643
CASE_001022,CUST_00398,high_value,1,expired_instrument,70970.16,reminder,High-value case permitted for controlled recovery.,passed,0.6030645903944326,42799.59047062735,5.0,42794.59047062735
CASE_001023,CUST_00398,high_value,1,risk_decline,8536.82,reminder,Action passed all guardrails.,passed,0.352639610648551,3010.420880976764,5.0,3005.420880976764
CASE_001024,CUST_00398,high_value,1,unknown_failure,19195.71,reminder,Action passed all guardrails.,passed,0.5502532308546347,10562.50144604862,5.0,10557.50144604862
CASE_001025,CUST_00401,regular,1,temporary_bank_failure,2209.39,retry,Action passed all guardrails.,passed,0.7485202901888319,1653.7732439403032,2.0,1651.7732439403032
CASE_001026,CUST_00401,regular,1,temporary_bank_failure,9765.36,retry,Action passed all guardrails.,passed,0.8090366874113623,7900.534505779421,2.0,7898.534505779421
CASE_001027,CUST_00402,regular,0,unknown_failure,49115.14,escalate,Case routed to manual review.,passed,0.4312246835649116,21179.660704746333,25.0,21154.660704746333
CASE_001028,CUST_00402,regular,0,unknown_failure,31075.53,escalate,Case routed to manual review.,passed,0.4530452984413383,14078.62276307276,25.0,14053.62276307276
CASE_001029,CUST_00403,regular,1,unknown_failure,15358.73,escalate,Case routed to manual review.,passed,0.5104471749477046,7839.82033928456,25.0,7814.82033928456
CASE_001030,CUST_00403,regular,1,temporary_bank_failure,5695.93,retry,Action passed all guardrails.,passed,0.7880228809686532,4488.523168395781,2.0,4486.523168395781
CASE_001031,CUST_00404,regular,1,expired_instrument,34146.41,reminder,Action passed all guardrails.,passed,0.5411540919952762,18478.46949844842,5.0,18473.46949844842
CASE_001032,CUST_00405,new,1,blocked_instrument,4190.61,escalate,Case routed to manual review.,passed,0.3373196641223157,1413.5751576676175,25.0,1388.5751576676175
CASE_001033,CUST_00405,new,1,unknown_failure,16550.57,reminder,Action passed all guardrails.,passed,0.6072998796237026,10051.159168703663,5.0,10046.159168703663
CASE_001034,CUST_00405,new,1,unknown_failure,17332.29,reminder,Action passed all guardrails.,passed,0.6240727299908234,10816.60953729265,5.0,10811.60953729265
CASE_001035,CUST_00405,new,1,timeout,1407.99,retry,Action passed all guardrails.,passed,0.661705820309559,931.675177937656,2.0,929.675177937656
CASE_001036,CUST_00405,new,1,unknown_failure,19451.1,reminder,Action passed all guardrails.,passed,0.6242437489246481,12142.227584708222,5.0,12137.227584708222
CASE_001037,CUST_00405,new,1,insufficient_funds,13156.21,reminder,Action passed all guardrails.,passed,0.639977677473858,8419.680720158345,5.0,8414.680720158345
CASE_001038,CUST_00405,new,1,blocked_instrument,17011.08,reminder,Action passed all guardrails.,passed,0.4066169824158977,6916.99401723543,5.0,6911.99401723543
CASE_001039,CUST_00406,regular,1,unknown_failure,29563.29,reminder,Action passed all guardrails.,passed,0.4963600511190086,14674.036135646078,5.0,14669.036135646078
CASE_001040,CUST_00407,regular,1,insufficient_funds,21869.21,reminder,Action passed all guardrails.,passed,0.6153389189703676,13456.976040135953,5.0,13451.976040135953
CASE_001041,CUST_00408,regular,1,unknown_failure,35254.34,reminder,Action passed all guardrails.,passed,0.501822819485124,17691.432297887182,5.0,17686.432297887182
CASE_001042,CUST_00410,regular,1,unknown_failure,8146.07,reminder,Action passed all guardrails.,passed,0.5116420085134852,4167.871616291446,5.0,4162.871616291446
CASE_001043,CUST_00410,regular,1,temporary_bank_failure,18584.35,retry,Action passed all guardrails.,passed,0.7294495708512525,13556.346132049472,2.0,13554.346132049472
CASE_001044,CUST_00410,regular,1,risk_decline,35894.12,reminder,Action passed all guardrails.,passed,0.2198820724544665,7892.473494529316,5.0,7887.473494529316
CASE_001045,CUST_00411,regular,1,insufficient_funds,30434.99,reminder,Action passed all guardrails.,passed,0.6128847001912254,18653.139721472944,5.0,18648.139721472944
CASE_001046,CUST_00411,regular,1,unknown_failure,32063.42,reminder,Action passed all guardrails.,passed,0.5770395918870894,18501.86279130434,5.0,18496.86279130434
CASE_001047,CUST_00412,high_value,0,unknown_failure,66680.99,escalate,Case routed to manual review.,passed,0.5251974497771047,35020.685896612624,25.0,34995.685896612624
CASE_001048,CUST_00412,high_value,0,temporary_bank_failure,90575.49,retry,High-value case permitted for controlled recovery.,passed,0.8381899016567602,75919.46105561288,2.0,75917.46105561288
CASE_001049,CUST_00412,high_value,0,unknown_failure,17138.5,escalate,Case routed to manual review.,passed,0.4098234287209079,7023.75883313328,25.0,6998.75883313328
CASE_001050,CUST_00413,regular,1,unknown_failure,14690.59,reminder,Action passed all guardrails.,passed,0.5441287246239923,7993.572000673976,5.0,7988.572000673976
CASE_001051,CUST_00414,regular,1,unknown_failure,54964.32,reminder,High-value case permitted for controlled recovery.,passed,0.5286566866095997,29057.255292949754,5.0,29052.255292949754
CASE_001052,CUST_00415,new,1,unknown_failure,507.34,reminder,Action passed all guardrails.,passed,0.3215423151367554,163.1312781614815,5.0,158.1312781614815
CASE_001053,CUST_00415,new,1,expired_instrument,4178.9,reminder,Action passed all guardrails.,passed,0.494730870298914,2067.4308338921314,5.0,2062.4308338921314
CASE_001054,CUST_00415,new,1,temporary_bank_failure,8278.62,retry,Action passed all guardrails.,passed,0.7008020462093479,5801.673835789633,2.0,5799.673835789633
CASE_001055,CUST_00416,regular,1,unknown_failure,8935.49,reminder,Action passed all guardrails.,passed,0.5648711830200785,5047.400807164082,5.0,5042.400807164082
CASE_001056,CUST_00416,regular,1,unknown_failure,9829.46,reminder,Action passed all guardrails.,passed,0.5604818488563185,5509.233914059228,5.0,5504.233914059228
CASE_001057,CUST_00417,regular,1,temporary_bank_failure,25418.67,retry,Action passed all guardrails.,passed,0.8359357568993987,21248.37514582604,2.0,21246.37514582604
CASE_001058,CUST_00419,regular,1,risk_decline,3863.6,reminder,Action passed all guardrails.,passed,0.2776862769402444,1072.868699586328,5.0,1067.868699586328
CASE_001059,CUST_00420,regular,0,timeout,40512.33,retry,Action passed all guardrails.,passed,0.7180676032945006,29090.591706975894,2.0,29088.591706975894
CASE_001060,CUST_00421,regular,1,authentication_failed,21102.97,reminder,Action passed all guardrails.,passed,0.6110729153080189,12895.453399557664,5.0,12890.453399557664
CASE_001061,CUST_00422,regular,1,authentication_failed,12879.82,reminder,Action passed all guardrails.,passed,0.5839674578338812,7521.395742757979,5.0,7516.395742757979
CASE_001062,CUST_00423,regular,1,insufficient_funds,57809.79,reminder,High-value case permitted for controlled recovery.,passed,0.5806876521695674,33569.431227515735,5.0,33564.431227515735
CASE_001063,CUST_00424,high_value,1,unknown_failure,90518.21,reminder,High-value case permitted for controlled recovery.,passed,0.5365940646469486,48571.53422846607,5.0,48566.53422846607
CASE_001064,CUST_00424,high_value,1,temporary_bank_failure,43047.05,retry,Action passed all guardrails.,passed,0.8573129172558057,36904.79201475653,2.0,36902.79201475653
CASE_001065,CUST_00425,regular,1,timeout,28682.29,retry,Action passed all guardrails.,passed,0.7260713785670316,20825.389840759388,2.0,20823.389840759388
CASE_001066,CUST_00426,new,1,timeout,3520.66,retry,Action passed all guardrails.,passed,0.7683618947729407,2705.1409884513014,2.0,2703.1409884513014
CASE_001067,CUST_00427,regular,1,timeout,6250.82,retry,Action passed all guardrails.,passed,0.793833682215402,4962.111457465679,2.0,4960.111457465679
CASE_001068,CUST_00427,regular,1,unknown_failure,34836.44,reminder,Action passed all guardrails.,passed,0.5007542746310185,17444.496242926998,5.0,17439.496242926998
CASE_001069,CUST_00428,high_value,1,unknown_failure,12361.91,reminder,Action passed all guardrails.,passed,0.5362472415511671,6629.040137803788,5.0,6624.040137803788
