case_id,failure_category,customer_segment,amount_bucket,action,attempt_number,recovery_amount,customer_lifetime_value,successful_payment_count,failed_payment_count,total_payment_attempts,historical_failure_rate,communication_opt_in,recovered
CASE_000832,unknown_failure,regular,5k_25k,retry,1,23036.62,46107.81,5,1,6,0.16666666666666666,1,0
CASE_000832,unknown_failure,regular,5k_25k,reminder,1,23036.62,46107.81,5,1,6,0.16666666666666666,1,1
CASE_000832,unknown_failure,regular,5k_25k,escalate,1,23036.62,46107.81,5,1,6,0.16666666666666666,1,0
CASE_000833,limit_exceeded,new,0_5k,retry,1,981.55,19352.23,2,2,4,0.5,0,0
CASE_000833,limit_exceeded,new,0_5k,reminder,1,981.55,19352.23,2,2,4,0.5,0,0
CASE_000833,limit_exceeded,new,0_5k,escalate,1,981.55,19352.23,2,2,4,0.5,0,1
CASE_000834,blocked_instrument,new,5k_25k,retry,1,16552.53,19352.23,2,2,4,0.5,0,0
CASE_000834,blocked_instrument,new,5k_25k,reminder,1,16552.53,19352.23,2,2,4,0.5,0,0
CASE_000834,blocked_instrument,new,5k_25k,escalate,1,16552.53,19352.23,2,2,4,0.5,0,1
CASE_000835,timeout,new,0_5k,retry,1,4711.13,19352.23,2,2,4,0.5,0,1
CASE_000835,timeout,new,0_5k,reminder,1,4711.13,19352.23,2,2,4,0.5,0,1
CASE_000835,timeout,new,0_5k,escalate,1,4711.13,19352.23,2,2,4,0.5,0,1
CASE_000836,risk_decline,regular,25k_100k,retry,1,30290.17,32879.22,4,1,5,0.2,1,0
CASE_000836,risk_decline,regular,25k_100k,reminder,1,30290.17,32879.22,4,1,5,0.2,1,0
CASE_000836,risk_decline,regular,25k_100k,escalate,1,30290.17,32879.22,4,1,5,0.2,1,0
CASE_000837,authentication_failed,regular,0_5k,retry,1,1321.11,97469.7,3,3,6,0.5,1,0
CASE_000837,authentication_failed,regular,0_5k,reminder,1,1321.11,97469.7,3,3,6,0.5,1,1
CASE_000837,authentication_failed,regular,0_5k,escalate,1,1321.11,97469.7,3,3,6,0.5,1,0
CASE_000838,temporary_bank_failure,regular,5k_25k,retry,1,24920.59,40369.39,2,0,2,0.0,1,1
CASE_000838,temporary_bank_failure,regular,5k_25k,reminder,1,24920.59,40369.39,2,0,2,0.0,1,0
CASE_000838,temporary_bank_failure,regular,5k_25k,escalate,1,24920.59,40369.39,2,0,2,0.0,1,0
CASE_000839,expired_instrument,new,5k_25k,retry,1,14653.31,4436.77,4,1,5,0.2,1,0
CASE_000839,expired_instrument,new,5k_25k,reminder,1,14653.31,4436.77,4,1,5,0.2,1,0
CASE_000839,expired_instrument,new,5k_25k,escalate,1,14653.31,4436.77,4,1,5,0.2,1,0
CASE_000840,expired_instrument,new,0_5k,retry,1,3501.21,15960.94,2,0,2,0.0,0,0
CASE_000840,expired_instrument,new,0_5k,reminder,1,3501.21,15960.94,2,0,2,0.0,0,0
CASE_000840,expired_instrument,new,0_5k,escalate,1,3501.21,15960.94,2,0,2,0.0,0,0
CASE_000841,temporary_bank_failure,new,5k_25k,retry,1,6138.08,15960.94,2,0,2,0.0,0,1
CASE_000841,temporary_bank_failure,new,5k_25k,reminder,1,6138.08,15960.94,2,0,2,0.0,0,1
CASE_000841,temporary_bank_failure,new,5k_25k,escalate,1,6138.08,15960.94,2,0,2,0.0,0,1
CASE_000842,unknown_failure,regular,25k_100k,retry,1,34326.51,82993.24,2,1,3,0.3333333333333333,1,0
CASE_000842,unknown_failure,regular,25k_100k,reminder,1,34326.51,82993.24,2,1,3,0.3333333333333333,1,0
CASE_000842,unknown_failure,regular,25k_100k,escalate,1,34326.51,82993.24,2,1,3,0.3333333333333333,1,1
CASE_000843,insufficient_funds,regular,5k_25k,retry,1,17413.96,82993.24,2,1,3,0.3333333333333333,1,0
CASE_000843,insufficient_funds,regular,5k_25k,reminder,1,17413.96,82993.24,2,1,3,0.3333333333333333,1,0
CASE_000843,insufficient_funds,regular,5k_25k,escalate,1,17413.96,82993.24,2,1,3,0.3333333333333333,1,1
CASE_000844,expired_instrument,new,0_5k,retry,1,2317.21,11396.26,3,1,4,0.25,1,0
CASE_000844,expired_instrument,new,0_5k,reminder,1,2317.21,11396.26,3,1,4,0.25,1,0
CASE_000844,expired_instrument,new,0_5k,escalate,1,2317.21,11396.26,3,1,4,0.25,1,0
CASE_000845,expired_instrument,regular,25k_100k,retry,1,51393.7,40764.09,2,1,3,0.3333333333333333,1,0
CASE_000845,expired_instrument,regular,25k_100k,reminder,1,51393.7,40764.09,2,1,3,0.3333333333333333,1,1
CASE_000845,expired_instrument,regular,25k_100k,escalate,1,51393.7,40764.09,2,1,3,0.3333333333333333,1,0
CASE_000846,unknown_failure,regular,25k_100k,retry,1,35590.04,40764.09,2,1,3,0.3333333333333333,1,0
CASE_000846,unknown_failure,regular,25k_100k,reminder,1,35590.04,40764.09,2,1,3,0.3333333333333333,1,1
CASE_000846,unknown_failure,regular,25k_100k,escalate,1,35590.04,40764.09,2,1,3,0.3333333333333333,1,0
CASE_000847,temporary_bank_failure,regular,5k_25k,retry,1,10999.0,92200.23,2,1,3,0.3333333333333333,1,1
CASE_000847,temporary_bank_failure,regular,5k_25k,reminder,1,10999.0,92200.23,2,1,3,0.3333333333333333,1,1
CASE_000847,temporary_bank_failure,regular,5k_25k,escalate,1,10999.0,92200.23,2,1,3,0.3333333333333333,1,0
CASE_000848,unknown_failure,regular,25k_100k,retry,1,25623.41,92200.23,2,1,3,0.3333333333333333,1,0
CASE_000848,unknown_failure,regular,25k_100k,reminder,1,25623.41,92200.23,2,1,3,0.3333333333333333,1,1
CASE_000848,unknown_failure,regular,25k_100k,escalate,1,25623.41,92200.23,2,1,3,0.3333333333333333,1,0
CASE_000849,unknown_failure,regular,25k_100k,retry,1,43959.86,92200.23,2,1,3,0.3333333333333333,1,0
CASE_000849,unknown_failure,regular,25k_100k,reminder,1,43959.86,92200.23,2,1,3,0.3333333333333333,1,1
CASE_000849,unknown_failure,regular,25k_100k,escalate,1,43959.86,92200.23,2,1,3,0.3333333333333333,1,0
CASE_000850,unknown_failure,regular,25k_100k,retry,1,41917.38,65088.11,3,0,3,0.0,1,0
CASE_000850,unknown_failure,regular,25k_100k,reminder,1,41917.38,65088.11,3,0,3,0.0,1,1
CASE_000850,unknown_failure,regular,25k_100k,escalate,1,41917.38,65088.11,3,0,3,0.0,1,1
CASE_000851,unknown_failure,regular,25k_100k,retry,1,28285.91,39471.39,1,0,1,0.0,1,0
CASE_000851,unknown_failure,regular,25k_100k,reminder,1,28285.91,39471.39,1,0,1,0.0,1,0
CASE_000851,unknown_failure,regular,25k_100k,escalate,1,28285.91,39471.39,1,0,1,0.0,1,0
CASE_000852,unknown_failure,regular,25k_100k,retry,1,29501.83,39471.39,1,0,1,0.0,1,0
CASE_000852,unknown_failure,regular,25k_100k,reminder,1,29501.83,39471.39,1,0,1,0.0,1,0
CASE_000852,unknown_failure,regular,25k_100k,escalate,1,29501.83,39471.39,1,0,1,0.0,1,1
CASE_000853,unknown_failure,regular,25k_100k,retry,1,39325.66,39471.39,1,0,1,0.0,1,0
CASE_000853,unknown_failure,regular,25k_100k,reminder,1,39325.66,39471.39,1,0,1,0.0,1,1
CASE_000853,unknown_failure,regular,25k_100k,escalate,1,39325.66,39471.39,1,0,1,0.0,1,0
CASE_000854,unknown_failure,regular,5k_25k,retry,1,8299.67,23856.48,2,0,2,0.0,1,0
CASE_000854,unknown_failure,regular,5k_25k,reminder,1,8299.67,23856.48,2,0,2,0.0,1,1
CASE_000854,unknown_failure,regular,5k_25k,escalate,1,8299.67,23856.48,2,0,2,0.0,1,0
CASE_000855,unknown_failure,regular,5k_25k,retry,1,13016.14,23856.48,2,0,2,0.0,1,1
CASE_000855,unknown_failure,regular,5k_25k,reminder,1,13016.14,23856.48,2,0,2,0.0,1,0
CASE_000855,unknown_failure,regular,5k_25k,escalate,1,13016.14,23856.48,2,0,2,0.0,1,0
CASE_000856,unknown_failure,regular,25k_100k,retry,1,40176.17,52268.03,2,0,2,0.0,1,1
CASE_000856,unknown_failure,regular,25k_100k,reminder,1,40176.17,52268.03,2,0,2,0.0,1,0
CASE_000856,unknown_failure,regular,25k_100k,escalate,1,40176.17,52268.03,2,0,2,0.0,1,1
CASE_000857,unknown_failure,regular,5k_25k,retry,1,7711.28,52268.03,2,0,2,0.0,1,0
CASE_000857,unknown_failure,regular,5k_25k,reminder,1,7711.28,52268.03,2,0,2,0.0,1,1
CASE_000857,unknown_failure,regular,5k_25k,escalate,1,7711.28,52268.03,2,0,2,0.0,1,0
CASE_000858,unknown_failure,regular,0_5k,retry,1,1266.22,84238.94,1,0,1,0.0,1,0
CASE_000858,unknown_failure,regular,0_5k,reminder,1,1266.22,84238.94,1,0,1,0.0,1,0
CASE_000858,unknown_failure,regular,0_5k,escalate,1,1266.22,84238.94,1,0,1,0.0,1,1
CASE_000859,unknown_failure,regular,25k_100k,retry,1,58702.63,47963.03,1,0,1,0.0,1,1
CASE_000859,unknown_failure,regular,25k_100k,reminder,1,58702.63,47963.03,1,0,1,0.0,1,1
CASE_000859,unknown_failure,regular,25k_100k,escalate,1,58702.63,47963.03,1,0,1,0.0,1,1
CASE_000860,unknown_failure,regular,25k_100k,retry,1,37600.13,47963.03,1,0,1,0.0,1,0
CASE_000860,unknown_failure,regular,25k_100k,reminder,1,37600.13,47963.03,1,0,1,0.0,1,0
CASE_000860,unknown_failure,regular,25k_100k,escalate,1,37600.13,47963.03,1,0,1,0.0,1,1
CASE_000861,unknown_failure,regular,5k_25k,retry,1,12992.76,94440.78,5,3,8,0.375,1,1
CASE_000861,unknown_failure,regular,5k_25k,reminder,1,12992.76,94440.78,5,3,8,0.375,1,0
CASE_000861,unknown_failure,regular,5k_25k,escalate,1,12992.76,94440.78,5,3,8,0.375,1,1
CASE_000862,unknown_failure,regular,25k_100k,retry,1,27847.83,94440.78,5,3,8,0.375,1,0
CASE_000862,unknown_failure,regular,25k_100k,reminder,1,27847.83,94440.78,5,3,8,0.375,1,0
CASE_000862,unknown_failure,regular,25k_100k,escalate,1,27847.83,94440.78,5,3,8,0.375,1,0
CASE_000863,unknown_failure,regular,25k_100k,retry,1,26584.97,94440.78,5,3,8,0.375,1,0
CASE_000863,unknown_failure,regular,25k_100k,reminder,1,26584.97,94440.78,5,3,8,0.375,1,0
CASE_000863,unknown_failure,regular,25k_100k,escalate,1,26584.97,94440.78,5,3,8,0.375,1,1
CASE_000864,unknown_failure,regular,5k_25k,retry,1,19377.45,94440.78,5,3,8,0.375,1,0
CASE_000864,unknown_failure,regular,5k_25k,reminder,1,19377.45,94440.78,5,3,8,0.375,1,0
CASE_000864,unknown_failure,regular,5k_25k,escalate,1,19377.45,94440.78,5,3,8,0.375,1,0
CASE_000865,temporary_bank_failure,regular,25k_100k,retry,1,38248.55,94440.78,5,3,8,0.375,1,1
CASE_000865,temporary_bank_failure,regular,25k_100k,reminder,1,38248.55,94440.78,5,3,8,0.375,1,0
CASE_000865,temporary_bank_failure,regular,25k_100k,escalate,1,38248.55,94440.78,5,3,8,0.375,1,1
CASE_000866,unknown_failure,high_value,25k_100k,retry,1,82722.7,246828.24,3,0,3,0.0,1,0
CASE_000866,unknown_failure,high_value,25k_100k,reminder,1,82722.7,246828.24,3,0,3,0.0,1,0
CASE_000866,unknown_failure,high_value,25k_100k,escalate,1,82722.7,246828.24,3,0,3,0.0,1,1
CASE_000867,limit_exceeded,regular,25k_100k,retry,1,56524.72,41003.01,4,0,4,0.0,1,0
CASE_000867,limit_exceeded,regular,25k_100k,reminder,1,56524.72,41003.01,4,0,4,0.0,1,0
CASE_000867,limit_exceeded,regular,25k_100k,escalate,1,56524.72,41003.01,4,0,4,0.0,1,0
CASE_000868,limit_exceeded,new,5k_25k,retry,1,16980.61,3111.53,2,0,2,0.0,0,0
CASE_000868,limit_exceeded,new,5k_25k,reminder,1,16980.61,3111.53,2,0,2,0.0,0,0
CASE_000868,limit_exceeded,new,5k_25k,escalate,1,16980.61,3111.53,2,0,2,0.0,0,0
CASE_000869,temporary_bank_failure,regular,25k_100k,retry,1,74805.32,67969.26,1,2,3,0.6666666666666666,1,1
CASE_000869,temporary_bank_failure,regular,25k_100k,reminder,1,74805.32,67969.26,1,2,3,0.6666666666666666,1,1
CASE_000869,temporary_bank_failure,regular,25k_100k,escalate,1,74805.32,67969.26,1,2,3,0.6666666666666666,1,1
CASE_000870,temporary_bank_failure,regular,5k_25k,retry,1,19855.28,67969.26,1,2,3,0.6666666666666666,1,1
CASE_000870,temporary_bank_failure,regular,5k_25k,reminder,1,19855.28,67969.26,1,2,3,0.6666666666666666,1,1
CASE_000870,temporary_bank_failure,regular,5k_25k,escalate,1,19855.28,67969.26,1,2,3,0.6666666666666666,1,0
CASE_000871,unknown_failure,regular,25k_100k,retry,1,44657.18,67969.26,1,2,3,0.6666666666666666,1,0
CASE_000871,unknown_failure,regular,25k_100k,reminder,1,44657.18,67969.26,1,2,3,0.6666666666666666,1,1
CASE_000871,unknown_failure,regular,25k_100k,escalate,1,44657.18,67969.26,1,2,3,0.6666666666666666,1,1
CASE_000872,unknown_failure,new,5k_25k,retry,1,9385.98,4597.3,6,1,7,0.14285714285714285,1,0
CASE_000872,unknown_failure,new,5k_25k,reminder,1,9385.98,4597.3,6,1,7,0.14285714285714285,1,0
CASE_000872,unknown_failure,new,5k_25k,escalate,1,9385.98,4597.3,6,1,7,0.14285714285714285,1,0
CASE_000873,unknown_failure,new,5k_25k,retry,1,13271.69,4597.3,6,1,7,0.14285714285714285,1,0
CASE_000873,unknown_failure,new,5k_25k,reminder,1,13271.69,4597.3,6,1,7,0.14285714285714285,1,1
CASE_000873,unknown_failure,new,5k_25k,escalate,1,13271.69,4597.3,6,1,7,0.14285714285714285,1,0
CASE_000874,temporary_bank_failure,new,0_5k,retry,1,1762.86,19867.18,3,0,3,0.0,0,1
CASE_000874,temporary_bank_failure,new,0_5k,reminder,1,1762.86,19867.18,3,0,3,0.0,0,1
CASE_000874,temporary_bank_failure,new,0_5k,escalate,1,1762.86,19867.18,3,0,3,0.0,0,0
CASE_000875,limit_exceeded,regular,25k_100k,retry,1,31629.79,65847.32,3,0,3,0.0,1,0
CASE_000875,limit_exceeded,regular,25k_100k,reminder,1,31629.79,65847.32,3,0,3,0.0,1,0
CASE_000875,limit_exceeded,regular,25k_100k,escalate,1,31629.79,65847.32,3,0,3,0.0,1,1
CASE_000876,unknown_failure,regular,5k_25k,retry,1,13872.0,65847.32,3,0,3,0.0,1,0
CASE_000876,unknown_failure,regular,5k_25k,reminder,1,13872.0,65847.32,3,0,3,0.0,1,1
CASE_000876,unknown_failure,regular,5k_25k,escalate,1,13872.0,65847.32,3,0,3,0.0,1,0
CASE_000877,expired_instrument,regular,5k_25k,retry,1,9708.28,61902.92,4,0,4,0.0,1,0
CASE_000877,expired_instrument,regular,5k_25k,reminder,1,9708.28,61902.92,4,0,4,0.0,1,0
CASE_000877,expired_instrument,regular,5k_25k,escalate,1,9708.28,61902.92,4,0,4,0.0,1,0
CASE_000878,timeout,new,0_5k,retry,1,1550.54,8512.74,5,2,7,0.2857142857142857,0,1
CASE_000878,timeout,new,0_5k,reminder,1,1550.54,8512.74,5,2,7,0.2857142857142857,0,1
CASE_000878,timeout,new,0_5k,escalate,1,1550.54,8512.74,5,2,7,0.2857142857142857,0,1
CASE_000879,temporary_bank_failure,new,0_5k,retry,1,1049.41,8512.74,5,2,7,0.2857142857142857,0,1
CASE_000879,temporary_bank_failure,new,0_5k,reminder,1,1049.41,8512.74,5,2,7,0.2857142857142857,0,1
CASE_000879,temporary_bank_failure,new,0_5k,escalate,1,1049.41,8512.74,5,2,7,0.2857142857142857,0,0
CASE_000880,unknown_failure,new,5k_25k,retry,1,5283.14,8512.74,5,2,7,0.2857142857142857,0,1
CASE_000880,unknown_failure,new,5k_25k,reminder,1,5283.14,8512.74,5,2,7,0.2857142857142857,0,1
CASE_000880,unknown_failure,new,5k_25k,escalate,1,5283.14,8512.74,5,2,7,0.2857142857142857,0,0
CASE_000881,unknown_failure,high_value,25k_100k,retry,1,31689.26,192751.94,4,2,6,0.3333333333333333,1,1
CASE_000881,unknown_failure,high_value,25k_100k,reminder,1,31689.26,192751.94,4,2,6,0.3333333333333333,1,0
CASE_000881,unknown_failure,high_value,25k_100k,escalate,1,31689.26,192751.94,4,2,6,0.3333333333333333,1,1
CASE_000882,unknown_failure,high_value,5k_25k,retry,1,16269.9,192751.94,4,2,6,0.3333333333333333,1,1
CASE_000882,unknown_failure,high_value,5k_25k,reminder,1,16269.9,192751.94,4,2,6,0.3333333333333333,1,0
CASE_000882,unknown_failure,high_value,5k_25k,escalate,1,16269.9,192751.94,4,2,6,0.3333333333333333,1,0
CASE_000883,timeout,regular,5k_25k,retry,1,5850.65,25178.05,2,0,2,0.0,1,1
CASE_000883,timeout,regular,5k_25k,reminder,1,5850.65,25178.05,2,0,2,0.0,1,1
CASE_000883,timeout,regular,5k_25k,escalate,1,5850.65,25178.05,2,0,2,0.0,1,1
CASE_000884,insufficient_funds,regular,5k_25k,retry,1,24702.23,70468.15,5,2,7,0.2857142857142857,1,0
CASE_000884,insufficient_funds,regular,5k_25k,reminder,1,24702.23,70468.15,5,2,7,0.2857142857142857,1,0
CASE_000884,insufficient_funds,regular,5k_25k,escalate,1,24702.23,70468.15,5,2,7,0.2857142857142857,1,1
CASE_000885,timeout,regular,0_5k,retry,1,1730.15,70468.15,5,2,7,0.2857142857142857,1,1
CASE_000885,timeout,regular,0_5k,reminder,1,1730.15,70468.15,5,2,7,0.2857142857142857,1,1
CASE_000885,timeout,regular,0_5k,escalate,1,1730.15,70468.15,5,2,7,0.2857142857142857,1,0
CASE_000886,unknown_failure,regular,5k_25k,retry,1,8933.23,76249.58,4,0,4,0.0,0,0
CASE_000886,unknown_failure,regular,5k_25k,reminder,1,8933.23,76249.58,4,0,4,0.0,0,0
CASE_000886,unknown_failure,regular,5k_25k,escalate,1,8933.23,76249.58,4,0,4,0.0,0,0
CASE_000887,unknown_failure,regular,25k_100k,retry,1,35351.75,76249.58,4,0,4,0.0,0,0
CASE_000887,unknown_failure,regular,25k_100k,reminder,1,35351.75,76249.58,4,0,4,0.0,0,1
CASE_000887,unknown_failure,regular,25k_100k,escalate,1,35351.75,76249.58,4,0,4,0.0,0,1
CASE_000888,unknown_failure,regular,5k_25k,retry,1,10968.45,82468.41,3,0,3,0.0,1,1
CASE_000888,unknown_failure,regular,5k_25k,reminder,1,10968.45,82468.41,3,0,3,0.0,1,1
CASE_000888,unknown_failure,regular,5k_25k,escalate,1,10968.45,82468.41,3,0,3,0.0,1,1
CASE_000889,unknown_failure,regular,5k_25k,retry,1,16537.45,82468.41,3,0,3,0.0,1,0
CASE_000889,unknown_failure,regular,5k_25k,reminder,1,16537.45,82468.41,3,0,3,0.0,1,1
CASE_000889,unknown_failure,regular,5k_25k,escalate,1,16537.45,82468.41,3,0,3,0.0,1,1
CASE_000890,insufficient_funds,high_value,5k_25k,retry,1,14913.34,246554.91,7,0,7,0.0,1,1
CASE_000890,insufficient_funds,high_value,5k_25k,reminder,1,14913.34,246554.91,7,0,7,0.0,1,1
CASE_000890,insufficient_funds,high_value,5k_25k,escalate,1,14913.34,246554.91,7,0,7,0.0,1,0
CASE_000891,temporary_bank_failure,regular,25k_100k,retry,1,52543.83,79393.47,3,0,3,0.0,1,1
CASE_000891,temporary_bank_failure,regular,25k_100k,reminder,1,52543.83,79393.47,3,0,3,0.0,1,0
CASE_000891,temporary_bank_failure,regular,25k_100k,escalate,1,52543.83,79393.47,3,0,3,0.0,1,1
CASE_000892,unknown_failure,regular,5k_25k,retry,1,11287.06,59659.3,3,0,3,0.0,1,0
CASE_000892,unknown_failure,regular,5k_25k,reminder,1,11287.06,59659.3,3,0,3,0.0,1,0
CASE_000892,unknown_failure,regular,5k_25k,escalate,1,11287.06,59659.3,3,0,3,0.0,1,1
CASE_000893,authentication_failed,high_value,25k_100k,retry,1,35888.64,272162.58,1,0,1,0.0,1,1
CASE_000893,authentication_failed,high_value,25k_100k,reminder,1,35888.64,272162.58,1,0,1,0.0,1,0
CASE_000893,authentication_failed,high_value,25k_100k,escalate,1,35888.64,272162.58,1,0,1,0.0,1,0
CASE_000894,insufficient_funds,regular,25k_100k,retry,1,35878.95,30211.34,3,2,5,0.4,1,0
CASE_000894,insufficient_funds,regular,25k_100k,reminder,1,35878.95,30211.34,3,2,5,0.4,1,1
CASE_000894,insufficient_funds,regular,25k_100k,escalate,1,35878.95,30211.34,3,2,5,0.4,1,0
CASE_000895,unknown_failure,regular,25k_100k,retry,1,48022.03,30211.34,3,2,5,0.4,1,0
CASE_000895,unknown_failure,regular,25k_100k,reminder,1,48022.03,30211.34,3,2,5,0.4,1,1
CASE_000895,unknown_failure,regular,25k_100k,escalate,1,48022.03,30211.34,3,2,5,0.4,1,0
CASE_000896,unknown_failure,regular,25k_100k,retry,1,47867.75,30211.34,3,2,5,0.4,1,0
CASE_000896,unknown_failure,regular,25k_100k,reminder,1,47867.75,30211.34,3,2,5,0.4,1,1
CASE_000896,unknown_failure,regular,25k_100k,escalate,1,47867.75,30211.34,3,2,5,0.4,1,0
CASE_000897,unknown_failure,regular,25k_100k,retry,1,48305.2,30211.34,3,2,5,0.4,1,1
CASE_000897,unknown_failure,regular,25k_100k,reminder,1,48305.2,30211.34,3,2,5,0.4,1,0
CASE_000897,unknown_failure,regular,25k_100k,escalate,1,48305.2,30211.34,3,2,5,0.4,1,0
CASE_000898,temporary_bank_failure,high_value,100k_plus,retry,1,108647.65,198748.9,1,0,1,0.0,1,1
CASE_000898,temporary_bank_failure,high_value,100k_plus,reminder,1,108647.65,198748.9,1,0,1,0.0,1,0
CASE_000898,temporary_bank_failure,high_value,100k_plus,escalate,1,108647.65,198748.9,1,0,1,0.0,1,0
CASE_000899,unknown_failure,high_value,5k_25k,retry,1,19644.45,198748.9,1,0,1,0.0,1,0
CASE_000899,unknown_failure,high_value,5k_25k,reminder,1,19644.45,198748.9,1,0,1,0.0,1,0
CASE_000899,unknown_failure,high_value,5k_25k,escalate,1,19644.45,198748.9,1,0,1,0.0,1,0
CASE_000900,unknown_failure,regular,25k_100k,retry,1,41765.2,59578.59,2,0,2,0.0,1,0
CASE_000900,unknown_failure,regular,25k_100k,reminder,1,41765.2,59578.59,2,0,2,0.0,1,1
CASE_000900,unknown_failure,regular,25k_100k,escalate,1,41765.2,59578.59,2,0,2,0.0,1,0
CASE_000901,unknown_failure,regular,5k_25k,retry,1,13759.06,70291.68,3,1,4,0.25,1,0
CASE_000901,unknown_failure,regular,5k_25k,reminder,1,13759.06,70291.68,3,1,4,0.25,1,0
CASE_000901,unknown_failure,regular,5k_25k,escalate,1,13759.06,70291.68,3,1,4,0.25,1,1
CASE_000902,expired_instrument,regular,25k_100k,retry,1,45103.24,70291.68,3,1,4,0.25,1,0
CASE_000902,expired_instrument,regular,25k_100k,reminder,1,45103.24,70291.68,3,1,4,0.25,1,1
CASE_000902,expired_instrument,regular,25k_100k,escalate,1,45103.24,70291.68,3,1,4,0.25,1,1
CASE_000903,insufficient_funds,high_value,5k_25k,retry,1,6942.49,319857.86,1,0,1,0.0,1,0
CASE_000903,insufficient_funds,high_value,5k_25k,reminder,1,6942.49,319857.86,1,0,1,0.0,1,1
CASE_000903,insufficient_funds,high_value,5k_25k,escalate,1,6942.49,319857.86,1,0,1,0.0,1,0
CASE_000904,insufficient_funds,high_value,100k_plus,retry,1,101305.32,319857.86,1,0,1,0.0,1,0
CASE_000904,insufficient_funds,high_value,100k_plus,reminder,1,101305.32,319857.86,1,0,1,0.0,1,1
CASE_000904,insufficient_funds,high_value,100k_plus,escalate,1,101305.32,319857.86,1,0,1,0.0,1,0
CASE_000905,unknown_failure,regular,25k_100k,retry,1,41567.52,29038.38,4,0,4,0.0,1,0
CASE_000905,unknown_failure,regular,25k_100k,reminder,1,41567.52,29038.38,4,0,4,0.0,1,0
CASE_000905,unknown_failure,regular,25k_100k,escalate,1,41567.52,29038.38,4,0,4,0.0,1,0
CASE_000906,insufficient_funds,regular,5k_25k,retry,1,23615.79,43661.6,4,2,6,0.3333333333333333,1,1
CASE_000906,insufficient_funds,regular,5k_25k,reminder,1,23615.79,43661.6,4,2,6,0.3333333333333333,1,1
CASE_000906,insufficient_funds,regular,5k_25k,escalate,1,23615.79,43661.6,4,2,6,0.3333333333333333,1,1
CASE_000907,insufficient_funds,regular,5k_25k,retry,1,6136.4,43661.6,4,2,6,0.3333333333333333,1,0
CASE_000907,insufficient_funds,regular,5k_25k,reminder,1,6136.4,43661.6,4,2,6,0.3333333333333333,1,1
CASE_000907,insufficient_funds,regular,5k_25k,escalate,1,6136.4,43661.6,4,2,6,0.3333333333333333,1,1
CASE_000908,unknown_failure,high_value,25k_100k,retry,1,76059.44,238031.18,1,0,1,0.0,1,0
CASE_000908,unknown_failure,high_value,25k_100k,reminder,1,76059.44,238031.18,1,0,1,0.0,1,0
CASE_000908,unknown_failure,high_value,25k_100k,escalate,1,76059.44,238031.18,1,0,1,0.0,1,1
CASE_000909,unknown_failure,regular,25k_100k,retry,1,46584.28,58572.38,2,1,3,0.3333333333333333,1,0
CASE_000909,unknown_failure,regular,25k_100k,reminder,1,46584.28,58572.38,2,1,3,0.3333333333333333,1,0
CASE_000909,unknown_failure,regular,25k_100k,escalate,1,46584.28,58572.38,2,1,3,0.3333333333333333,1,0
CASE_000910,unknown_failure,regular,25k_100k,retry,1,42532.88,58572.38,2,1,3,0.3333333333333333,1,0
CASE_000910,unknown_failure,regular,25k_100k,reminder,1,42532.88,58572.38,2,1,3,0.3333333333333333,1,0
CASE_000910,unknown_failure,regular,25k_100k,escalate,1,42532.88,58572.38,2,1,3,0.3333333333333333,1,1
CASE_000911,unknown_failure,regular,25k_100k,retry,1,30857.53,58572.38,2,1,3,0.3333333333333333,1,1
CASE_000911,unknown_failure,regular,25k_100k,reminder,1,30857.53,58572.38,2,1,3,0.3333333333333333,1,1
CASE_000911,unknown_failure,regular,25k_100k,escalate,1,30857.53,58572.38,2,1,3,0.3333333333333333,1,0
CASE_000912,insufficient_funds,regular,5k_25k,retry,1,10187.66,69735.83,2,2,4,0.5,1,0
CASE_000912,insufficient_funds,regular,5k_25k,reminder,1,10187.66,69735.83,2,2,4,0.5,1,0
